song_id,total_song_plays,unique_song_users,popular
TRYDZOE128F92D4EC4,1,1,False
TRYEANK128F428A5C7,7,6,False
TRYEASL128F42364FB,179,76,False
TRYEAXK12903CB786E,55,36,False
TRYEDDM128F933C51B,9,8,False
TRYEDQC128F1458663,1529,729,True
TRYEDYU128F421CD2B,375,177,False
TRYEEAI12903CB0FFC,2,2,False
TRYEEDD12903CD8E7B,8,7,False
TRYEEDV128F422BDAD,256,167,False
TRYEEGJ128F92F151E,45,21,False
TRYEFOB128F1496AF9,59,13,False
TRYEFUF12903CA392E,725,150,False
TRYEFWL12903CE7BEE,1154,634,True
TRYEFZW128F1458F40,364,123,False
TRYEGBI128E0795767,2178,1132,True
TRYEGDV128E07890F3,284,122,False
TRYEGEX128F1469150,20,15,False
TRYEGFR12903CB2563,8,4,False
TRYEGSH12903CD2DCE,27457,8211,True
TRYEHHJ128F933E292,23,10,False
TRYEHJO12903CE12A7,185,110,False
TRYEHTY128F4259F54,51,25,False
TRYEIQP128F14A13DB,83,62,False
TRYEIVN128F426A55C,47,16,False
TRYEJRA12903CB8EAE,77,13,False
TRYEJSX128F933564D,1017,357,True
TRYEKGR128F429C2C2,1,1,False
TRYEKKN128F92DFB0D,56,15,False
TRYEKPM128F42691B0,1584,749,True
TRYEKQS128E0781EE0,70,30,False
TRYEMHA128F423AE9C,1639,710,True
TRYEMPN128F428207A,116,20,False
TRYENJZ128F4256EAD,14,5,False
TRYENZX128F932E41A,16,6,False
TRYEOCQ128F42456EA,360,229,False
TRYEOWT128F934A8E1,169,105,False
TRYEOWZ128F92CBBC9,11,5,False
TRYEPFD128F428BA9B,7,6,False
TRYEQVI128E0784638,458,204,False
TRYEQZY12903CE4803,155,59,False
TRYERYV128E0784987,1591,454,True
TRYESBS128E0780F5F,210,78,False
TRYESOB128F426BBCB,140,57,False
TRYETCB128F425A2B1,5,5,False
TRYETUW128E078ED85,664,329,False
TRYETYL128F93457F4,41,13,False
TRYETZY128F9323807,575,271,False
TRYEUSE12903CB5A56,238,50,False
TRYEXGT12903CA6412,262,114,False
TRYEXSC128F92FFC2F,26,17,False
TRYEYCQ128F145C983,3262,914,True
TRYEYEX128F92FD728,149,44,False
TRYEYVW12903CA8331,961,453,True
TRYEZGE128F92D04C8,98,42,False
TRYFAOX128F424E86A,9,3,False
TRYFBDC128F1469071,5,3,False
TRYFBIU128F92F45FF,6,2,False
TRYFBRB12903CA4D37,10,8,False
TRYFCEL128F4290F89,1,1,False
TRYFCZR128F9343885,10,7,False
TRYFDLZ128F42720E6,941,631,True
TRYFDNR128F4260C5E,16129,4856,True
TRYFDWV12903CB07B3,1,1,False
TRYFEBR128F4280877,6,3,False
TRYFEBR128F930C8CF,2847,526,True
TRYFEEX128F4290F8B,7,1,False
TRYFEFZ128F4282745,194,79,False
TRYFESD128F424095C,289,127,False
TRYFEUB128F429EFD3,497,278,False
TRYFFFZ128F429485F,1,1,False
TRYFFQO128F424386C,112,61,False
TRYFFZI128E0793B01,916,545,True
TRYFGAI128F92DF912,13,8,False
TRYFGHH128F148D301,744,293,False
TRYFHHQ128F934212D,1,1,False
TRYFHLB128F933B0CD,904,414,True
TRYFHOP128F92D5142,4029,1583,True
TRYFJBZ128E0783C26,764,317,False
TRYFJWO128E0793590,25,9,False
TRYFKMP128F92FA726,5,4,False
TRYFLGR128E078A71F,700,231,False
TRYFMPI128F42720DC,678,422,False
TRYFMUV128F42AA51E,3,3,False
TRYFNDJ12903CDE627,96,34,False
TRYFNSK128F422A87E,484,170,False
TRYFNWA128F421A354,281,114,False
TRYFNZD128F934B384,388,200,False
TRYFPUX12903D073A3,544,220,False
TRYFPYL128E0780FA7,2302,561,True
TRYFQWF12903CD63BC,2,2,False
TRYFRUF128F4238380,193,49,False
TRYFSTK128F92D5F48,5,5,False
TRYFSTU128F4248418,19,11,False
TRYFTDT12903CC8072,6,3,False
TRYFTFK128F934AD96,7,6,False
TRYFTHV12903CEC8E8,24,10,False
TRYFTMN128F427E2A1,889,304,True
TRYFUFM128F92CEF68,29,4,False
TRYFUYZ128F9309349,24,15,False
TRYFVIO12903C99C95,5644,2058,True
TRYFVKK128F4240FE8,71,43,False
TRYFWJM128F4273E65,2,2,False
TRYFWOR128F4298820,20,13,False
TRYFWXX128EF340D48,1798,524,True
TRYFXLM128F934650D,1101,273,True
TRYFXPG128E078ECBD,24502,7932,True
TRYFYLI128F4249A69,4,4,False
TRYFYXH12903CE7126,378,81,False
TRYGALB128F14714E5,14,9,False
TRYGBFZ128F4255273,3,3,False
TRYGBOT128F147FCF1,1,1,False
TRYGBXM128F42293CF,1219,699,True
TRYGCRG12903CA7C7F,27,8,False
TRYGDJD128F14895B5,617,180,False
TRYGDKA128F935A661,89,20,False
TRYGDSO128F148DB01,18,4,False
TRYGEKJ128F92D6BCA,123,62,False
TRYGETW128F92EA65E,24,15,False
TRYGEXN12903CD1A40,68,28,False
TRYGFKV128F422ABE4,1988,332,True
TRYGFQI128F930AA44,36,9,False
TRYGGGQ128F145C41B,78,46,False
TRYGGLU128F14979AC,277,128,False
TRYGIDY128F428CAA1,419,116,False
TRYGJCU128F931BADF,240,155,False
TRYGJKK128F930AC9A,15,10,False
TRYGKMF128E078466C,422,291,False
TRYGKRK128F9353545,1353,550,True
TRYGLFB128F931ED66,257,110,False
TRYGLSM128F425966C,127,31,False
TRYGMPH128F425AD80,2326,587,True
TRYGNWQ128E0782390,383,239,False
TRYGPVD128F42ABA60,9,7,False
TRYGQKY128F9312CCA,2559,679,True
TRYGQOI128F4246B44,25,11,False
TRYGQTC128F92CFC0F,1240,533,True
TRYGQXG128F931EB10,1,1,False
TRYGRUG12903CEA59C,104,54,False
TRYGRZD128F92DE5FE,28,13,False
TRYGSIT128F1496F62,515,131,False
TRYGSNI12903CB6AC3,12,9,False
TRYGSQI128F932EB60,144,49,False
TRYGTKG128F14584C7,112,21,False
TRYGTMJ12903CF76F6,545,325,False
TRYGUTB128F9316E56,124,56,False
TRYGVDX128F42579B1,148,67,False
TRYGWAD12903CC5046,278,167,False
TRYGWCN128F4262686,30,19,False
TRYGWFJ128F92EC443,5,4,False
TRYGXPG128F4239FF1,150,45,False
TRYGZXQ12903CC5E12,120,41,False
TRYGZXT128F148B26E,451,149,False
TRYHAAG12903CCEA58,223,88,False
TRYHAKF128F427FD0B,310,152,False
TRYHCDH128F9338B07,32,21,False
TRYHCFQ12903CC523C,3,3,False
TRYHDDA128F92FED07,2,2,False
TRYHDHD128F93253C7,58,10,False
TRYHDIQ128F92EBCC2,83,40,False
TRYHEBV128F932D882,3,1,False
TRYHEKU12903CBAE43,833,346,False
TRYHFWX128F92FB03B,91,31,False
TRYHFWY12903CDF89A,16,7,False
TRYHFXJ128F4286517,699,241,False
TRYHGRH128F92F6C92,831,714,False
TRYHHCJ128F92FFE95,2992,1165,True
TRYHHPT128F42676DE,57,25,False
TRYHJAB128F931C035,26,11,False
TRYHJDC128F92F91D3,1699,786,True
TRYHJNB128F42339D7,45,26,False
TRYHKST128F4229734,117,27,False
TRYHKVK12903CCE862,27,6,False
TRYHNKX12903CF5D71,773,286,False
TRYHNLD128F42876CE,155,56,False
TRYHNMR128F92C5DD1,10042,5332,True
TRYHNWW128F92FB339,1,1,False
TRYHOFM128F1455495,1510,631,True
TRYHOKS128F933460F,20,13,False
TRYHOVS128F933D92F,42,10,False
TRYHPNT128F9337DE1,197,99,False
TRYHRDD128E0781847,249,122,False
TRYHRJA128F425726B,10,5,False
TRYHSFE128F429EA71,1731,1286,True
TRYHTGE128F42B36E7,381,127,False
TRYHTOU128F932EBF9,3561,1065,True
TRYHTVG128E078298A,336,190,False
TRYHTWZ128F42370DD,376,273,False
TRYHTZE12903CB06A5,160,72,False
TRYHUBR128F4243B42,3,3,False
TRYHUCB128F425517E,20,8,False
TRYHWBZ128E078FB45,775,415,False
TRYHWGU128F9327033,36,16,False
TRYHWIR12903CA8E1B,135,26,False
TRYHWSN128F145FD52,54,24,False
TRYHWUB128F932C84D,210,104,False
TRYHXDZ128F931A4EE,245,130,False
TRYHXMI128F933BB4E,132,33,False
TRYHXTR128F424D41E,172,104,False
TRYHZUX12903CD9455,106,67,False
TRYIASQ128E079650E,2166,812,True
TRYIBIK12903CB5059,28,7,False
TRYICDY128F4258485,1,1,False
TRYICFD128F425BCF2,63,19,False
TRYICHI128F425B25B,63,33,False
TRYICTN128F4261035,833,196,False
TRYICWJ128F92EDF6D,399,103,False
TRYIDWL12903CF1E1D,25,8,False
TRYIDYN128F9337F44,28,12,False
TRYIEUD128F9327608,4,3,False
TRYIGGC128E078EEDC,3492,1653,True
TRYIGTG12903CB6D3E,1866,843,True
TRYIHBD128F149C4F7,288,45,False
TRYIHNA128F934D221,2283,680,True
TRYIIMI12903CA60F6,899,379,True
TRYIJXO128F423EE85,71,34,False
TRYIKBI128F426FFF2,12360,4783,True
TRYIKMC128F934BC1C,1065,320,True
TRYINMA128F931D77D,1394,527,True
TRYINMN12903CDE1DC,375,197,False
TRYINTG12903CF3FCB,760,429,False
TRYIOBU12903CFE77D,2148,792,True
TRYIOWV128F92DE2D1,1528,548,True
TRYIPRH128F425BE47,242,85,False
TRYIPVG128F42440A5,253,77,False
TRYIPVG128F9335CE6,2,2,False
TRYIQNH128F4223191,951,334,True
TRYIQNV128F4277DC4,6,2,False
TRYIQQK128F1498051,217,108,False
TRYIQZA128E0786BA0,645,390,False
TRYIRGN128F92D5E30,2,2,False
TRYITJP128F931C029,714,472,False
TRYITQD12903CCAF75,483,104,False
TRYIUFL128F92F9D67,62,17,False
TRYIVLB128F426C66A,7,3,False
TRYIVTN128F4286515,2482,512,True
TRYIWKM128F4271F04,235,90,False
TRYIWZP128F42590F2,39,19,False
TRYIXDZ128F1461F61,134,41,False
TRYIXTS128F426205B,395,186,False
TRYIYDT128F42696C8,1,1,False
TRYIYSD12903CE4393,143,80,False
TRYIZTV128EF342E44,225,129,False
TRYJABB128F429C8FE,1,1,False
TRYJAJJ128F427ABE2,275,89,False
TRYJAKE128F9313BD5,2,2,False
TRYJAYK128F932A17A,8,3,False
TRYJBHM128F1468D97,458,203,False
TRYJCJN128F4293B55,912,398,True
TRYJDJD128F930CDF5,338,171,False
TRYJEDG128EF340E65,282,164,False
TRYJEYR128F4290FFB,365,178,False
TRYJFWA128F92D3188,3750,2415,True
TRYJFWI128F42AAD6F,106,43,False
TRYJGKN128F92E23CA,1587,485,True
TRYJGLG128F9329478,64,27,False
TRYJGXE128F934D097,1613,692,True
TRYJIZW128F42288A7,108,41,False
TRYJJIA128F4267301,1352,515,True
TRYJJRD128F42753DF,349,133,False
TRYJJXX128F4252EAF,34,13,False
TRYJKAU128F428B9E6,694,377,False
TRYJKCV128F429A3F7,16,10,False
TRYJKJA12903CD8648,34,15,False
TRYJLXP128F93297C7,25,17,False
TRYJMTE128F1486A8A,4923,2788,True
TRYJMZL128E07953DB,1024,513,True
TRYJNGV128F92F22C2,9,6,False
TRYJNMD128F424F984,71,31,False
TRYJOWF128F148AE41,2247,954,True
TRYJOZK128F92F12C6,416,150,False
TRYJPDL128F14976BF,442,107,False
TRYJPDU128F42754A4,5,5,False
TRYJPQY128F1497D75,92,25,False
TRYJPWP128F92F3411,1253,516,True
TRYJPXU12903CEAC5E,12,4,False
TRYJQCF12903CB819C,18,4,False
TRYJQXA128F92EE041,60,46,False
TRYJTSL12903D00D94,241,89,False
TRYJTTO128F9306525,330,207,False
TRYJUHD128F42669FB,8,4,False
TRYJULH128F92EEC13,1,1,False
TRYJVSW128F4275C37,57,27,False
TRYJVTT128F933EDA7,19,15,False
TRYJWBH128F92E745A,73,45,False
TRYJWED128F4294C96,1093,402,True
TRYJWYE128E07982A3,225,108,False
TRYJXKG128F9329056,30,24,False
TRYJXZI128F42626DD,1,1,False
TRYJYGN128F146A475,454,165,False
TRYJYKO128F426846F,72,56,False
TRYJYPS128F149122D,28,12,False
TRYJYRD12903CF3D16,8,2,False
TRYJZPP12903CFA1CA,133,72,False
TRYJZXV128F93095BD,715,335,False
TRYKAIR128F4261B55,7,5,False
TRYKBDF128F4244234,78,28,False
TRYKBSK128F429695B,1269,557,True
TRYKCYB128F4291982,2862,1002,True
TRYKDCG128F93017B3,294,66,False
TRYKFWR12903CB24DA,108,55,False
TRYKFYJ128F92CC989,621,257,False
TRYKHGD128F9326292,60,30,False
TRYKHML128F93382E9,656,193,False
TRYKHRJ128F4241941,5,5,False
TRYKICE128F42ADA43,2570,1193,True
TRYKIQJ128F42625A9,237,113,False
TRYKJSH128F4257950,2260,1202,True
TRYKKAE12903CE2993,21,14,False
TRYKKMQ128F92E5255,218,138,False
TRYKKSR128F9315D05,63,15,False
TRYKLAA128F4229375,661,158,False
TRYKLQI128F4287BBD,25,13,False
TRYKLYI128F427F19B,17,10,False
TRYKMUL12903CA275D,562,292,False
TRYKNVE128F92D688D,13,8,False
TRYKOGK12903CA05C2,726,270,False
TRYKOID128F14649BC,2291,1398,True
TRYKOQW128F424E3BB,82,28,False
TRYKPFW12903D0CED9,407,210,False
TRYKPTH128F426006E,38,15,False
TRYKQBB128F931B430,6,2,False
TRYKRLM128F423EE4F,372,199,False
TRYKSHC128F930FE6E,1,1,False
TRYKUTX12903CB00CB,58,24,False
TRYKUWJ12903CB9678,20,10,False
TRYKVKD128F1493891,121,69,False
TRYKYFR12903D01E25,1128,571,True
TRYKYZO128EF3456C3,110,95,False
TRYKZGJ128F92DE2CB,1160,453,True
TRYKZWH128F92E20E2,110,50,False
TRYLAGZ128F92F057B,7,3,False
TRYLAQZ128F930C969,28,16,False
TRYLBDZ128F425B434,41,14,False
TRYLBJF128F425F326,199,95,False
TRYLBXB128F9335220,178,52,False
TRYLCNH12903D05A66,2,1,False
TRYLDBE128F1468318,204,59,False
TRYLDDB128F1474B86,12145,4150,True
TRYLDLG128F4259279,326,84,False
TRYLEEP128F4287862,421,240,False
TRYLFBQ128F428E4AB,114,51,False
TRYLGGL128E078E74B,2134,780,True
TRYLHUI128F42911B1,412,86,False
TRYLITA128F429BC02,1120,633,True
TRYLJDV12903CD0C59,3,3,False
TRYLJMB128F426BE14,18,6,False
TRYLKDE12903CC5504,171,43,False
TRYLKPU128F1456DDE,7,5,False
TRYLLCT128E07929D2,380,237,False
TRYLLDL128E0787F30,201,69,False
TRYLLDY128F42633C6,2,2,False
TRYLLEK128F932003C,43,11,False
TRYLLHX128F92E2230,646,347,False
TRYLMAS128F931A0E4,996,536,True
TRYLMLI128F4219A5F,1,1,False
TRYLOOI128F1453045,689,424,False
TRYLOVI128F9341777,2331,624,True
TRYLPCQ128F428AF1D,3,2,False
TRYLPUU128F1485708,413,164,False
TRYLPXE128F92F455F,908,457,True
TRYLPYE128F93338C7,25,8,False
TRYLQNG128F934B52E,49,17,False
TRYLRGF128F92DF914,72,21,False
TRYLRNW12903CFF3C6,277,109,False
TRYLRRS12903CA0E9E,964,281,True
TRYLSBR12903CC09C5,317,152,False
TRYLSFT128F4289C8C,421,145,False
TRYLSZR128F932DAAA,1146,461,True
TRYLTCY128F92DC218,37,13,False
TRYLTRG128F424CC79,54,17,False
TRYLTVQ12903CA2A5B,15,9,False
TRYLUIB12903CEDF88,4,4,False
TRYLUMC128F4278309,1321,407,True
TRYLUYR128F429EF65,92,33,False
TRYLVPY12903CAF535,99,44,False
TRYLWIW12903CA438D,1543,535,True
TRYLXLD128EF349B6A,64,34,False
TRYLYGZ128F92CE764,66,22,False
TRYLZQN128F4240DFC,1487,396,True
TRYMARH128F42329DC,65,24,False
TRYMBVZ128F9338461,10,6,False
TRYMEES128F14686A3,454,211,False
TRYMFCL128F92E016D,2787,1024,True
TRYMHRS12903CE6C43,192,37,False
TRYMJAS128F4293127,640,470,False
TRYMJBC128F92D44A1,45,22,False
TRYMJFH128F42501C1,41,21,False
TRYMJLG128F425B702,292,21,False
TRYMKIV128F42620E5,135,73,False
TRYMKUK128F930AC96,14,8,False
TRYMKVU128F931A594,60,29,False
TRYMLAN128F426A36C,586,372,False
TRYMLPF128F425CF9D,215,42,False
TRYMMAY128F930277D,567,299,False
TRYMMBJ128F933A309,1155,443,True
TRYMMOD128F93466A2,3,3,False
TRYMMUJ128F146A75E,20,13,False
TRYMMVG128F9340B1B,3557,1684,True
TRYMNLH128F148BF88,33,20,False
TRYMOGF12903D05A63,18,7,False
TRYMOID128F4259A8F,3564,1394,True
TRYMOMH128F424DA89,24,18,False
TRYMOTL128F42633DD,741,388,False
TRYMPFV128F42376D4,144,73,False
TRYMPMP128E079218C,106,52,False
TRYMQCF128F934AC15,2125,888,True
TRYMQTT128F92FCC30,14,9,False
TRYMRDO128F92F440D,233,54,False
TRYMRJL128F149DAE3,18,10,False
TRYMRQV12903CC7DA2,39,13,False
TRYMRST128E078373F,5615,1938,True
TRYMRWG128F92DBA3B,82,22,False
TRYMRWG12903CEBBB9,182,110,False
TRYMSOG12903CFA1C5,163,84,False
TRYMUCS128F9323461,17,9,False
TRYMUDV128F930CB51,344,131,False
TRYMUKY12903CA2CEE,110,35,False
TRYMUOU12903CDCB30,10,2,False
TRYMUTB128F4226F72,95,34,False
TRYMWTB12903CFDC02,2,2,False
TRYMXMB128F427FB3D,8,3,False
TRYMYEB12903D06FEB,370,185,False
TRYMYGN128F1489835,820,376,False
TRYMYMF128F93285B8,81,26,False
TRYNCBF128F423982C,1241,422,True
TRYNCEW128F4229B68,6,5,False
TRYNDPA128E0782868,719,391,False
TRYNDRC128F9316E5C,113,55,False
TRYNFUZ12903CB1B3E,22,19,False
TRYNHER128F92D8694,2,2,False
TRYNHUU128F429810F,1010,456,True
TRYNHVU128F4289274,74,23,False
TRYNJGV128F933D5EA,1,1,False
TRYNJVS128F423EBCC,13,5,False
TRYNLCC128F933A302,577,293,False
TRYNLIR128F9327D0B,29,18,False
TRYNLOA128F422FF55,1,1,False
TRYNLVZ128F429134E,390,142,False
TRYNMOX128F1497D91,585,290,False
TRYNNDB128F92EDC5A,44,20,False
TRYNNQG128F421CEAD,105,45,False
TRYNOEO128F92EA301,815,397,False
TRYNOOA128F426F919,95,57,False
TRYNOSN128F42A2B82,26,8,False
TRYNPEI128C719682F,851,440,True
TRYNPHN128F92EF091,7045,3160,True
TRYNPWR128E0791D2D,394,179,False
TRYNQCQ128F931D3EF,2096,872,True
TRYNQER128F4246870,387,167,False
TRYNQXS128F422F67B,51,33,False
TRYNRJV128F4243874,18,1,False
TRYNRMG12903C9A4F6,30,12,False
TRYNRXF128F424CDFF,445,282,False
TRYNSRH12903CFB461,453,294,False
TRYNTCK128F92F158F,1,1,False
TRYNTDX128F14554DD,948,419,True
TRYNTXW12903CDCDB2,164,62,False
TRYNUGK128F9309DF1,334,174,False
TRYNUHJ128F146685C,1023,406,True
TRYNULR128F149EF00,515,212,False
TRYNVIG128F42345A6,2501,915,True
TRYNVJE128F1485E01,24,11,False
TRYNWDC128EF3454A5,46,21,False
TRYNWEB128E078F4C8,1577,408,True
TRYNWPS128F427253B,710,181,False
TRYNWQN128F92D5D2C,71,27,False
TRYNXZJ12903C95B39,607,282,False
TRYNZLO128F4244423,640,533,False
TRYNZOU128E0782F04,1,1,False
TRYNZSR128F92F4AC9,2,2,False
TRYOAIW12903CB6BD7,8,3,False
TRYOANS12903CC82F1,15,5,False
TRYODGR128F4246857,1964,809,True
TRYOETE128F92F825E,180,93,False
TRYOFAG128F931A4E5,68,37,False
TRYOGOB128F4245660,176,43,False
TRYOGQT12903D0CA87,158,73,False
TRYOGUF128F930B09F,137,62,False
TRYOIAF128F4281240,1594,841,True
TRYOIHC128F92E01E3,118,40,False
TRYOIRJ128F1489830,996,368,True
TRYOJKW128F92EC212,172,104,False
TRYOKBD128F93557F1,176,73,False
TRYOKJN128F42597AD,144,38,False
TRYOKWY128F1474D71,433,212,False
TRYOLLV128F930682F,194,129,False
TRYOLTM128F146367E,12,8,False
TRYOLWR128F92EDA98,1514,242,True
TRYOMSL128F932BD71,110,51,False
TRYOMTG12903CA3E6E,82,35,False
TRYOMUZ128F4248473,96,49,False
TRYONGE128F4267DF5,246,123,False
TRYONOV128F424F092,636,436,False
TRYOOQS12903CCDAD0,3427,1132,True
TRYOOTP128F4296752,30,9,False
TRYOPRP128E0786383,905,399,True
TRYOQKK128F932982B,20,13,False
TRYORAP128EF3447E3,45,19,False
TRYOTDB128F4264576,2,2,False
TRYOTUA128F9341285,11,6,False
TRYOTWE128F421538E,1061,354,True
TRYOUQZ128F425F12F,5,1,False
TRYOUSN12903CD7EDE,19,9,False
TRYOVKB128F934AD8F,15,14,False
TRYOVLL128F42AA6CB,4,4,False
TRYOWCK128F4286BEF,49,14,False
TRYOWFR128E079156E,1179,512,True
TRYOWOM128F93450C8,1692,507,True
TRYOWOP128F92F1AF0,552,153,False
TRYOWQS128F4253044,17,17,False
TRYOWZA128F92F9122,62,29,False
TRYOXTV128F4284176,8,4,False
TRYOXVG128E0789BA0,772,435,False
TRYOYLG12903CD830E,3,3,False
TRYOZOH128F425B15C,9,5,False
TRYPBDW128F42624D7,1,1,False
TRYPCCW128F93254AD,419,181,False
TRYPCVU128F4285619,7,6,False
TRYPCVZ128F92F0706,1221,365,True
TRYPCXO128F92F0E96,80,37,False
TRYPEFD128F42690AD,1614,529,True
TRYPEPQ128F9337DF6,125,33,False
TRYPEWP128EF34DF5E,48,30,False
TRYPFCL12903D019EB,157,27,False
TRYPFDD12903CE9BD6,922,240,True
TRYPFIX128F427B8D1,2715,1542,True
TRYPFQN12903D082E1,9817,3883,True
TRYPFZH128E0781AC3,133,70,False
TRYPFZT128F429EB47,1859,1408,True
TRYPIMO128F422BFCE,2567,508,True
TRYPJIQ12903CFA064,730,333,False
TRYPJOC128EF33EF3C,28,12,False
TRYPKOD128F426B80B,556,285,False
TRYPKOF128F9337987,178,103,False
TRYPKUA128F42178F0,32,16,False
TRYPKZO128F9341FE8,2827,1151,True
TRYPMUO128F92CFD5F,282,144,False
TRYPNAV12903CB41A5,252,105,False
TRYPNDU128F4222126,28,11,False
TRYPNKN128F425952B,129,52,False
TRYPNQA128F145A193,2400,1055,True
TRYPNUU128E07912EA,1515,660,True
TRYPOKY128F426B2F2,122,50,False
TRYPPIV128F9303DBF,9,8,False
TRYPPOH128F92F03F0,67,26,False
TRYPPRV12903CF25DE,438,272,False
TRYPQWF128F92E4B3B,5666,1417,True
TRYPQWV12903CAFC5F,130,28,False
TRYPRCJ128F42695DC,98,44,False
TRYPREG128F935A44E,99,52,False
TRYPSFO12903CA84F0,6048,1843,True
TRYPSLA128F934EF17,35,19,False
TRYPTBH128F4237738,61,38,False
TRYPUNU128F934EDD7,6,3,False
TRYPUPI12903CC98F2,1591,522,True
TRYPUXT128F934B408,1,1,False
TRYPVJC128E07847C9,670,354,False
TRYPVLY128F9317108,2,1,False
TRYPVPQ128F9329D34,568,339,False
TRYPVWN128F9320A97,4,3,False
TRYPVYH128F42A4C53,5953,1039,True
TRYPWFV128F9307B47,121,94,False
TRYPYAE128F426F8A4,5,1,False
TRYPYOU128F932A9F8,361,158,False
TRYPZMA128F933AB8F,29,11,False
TRYQACO128F14AE783,306,97,False
TRYQANQ128F4271F86,36,19,False
TRYQASX128F425B830,2057,625,True
TRYQAWJ128F931B413,256,104,False
TRYQBGS128F92F23B1,5981,3217,True
TRYQCSX128F932CFF7,1048,333,True
TRYQCTX12903CEA273,1839,503,True
TRYQDDY128F428F0DC,1198,371,True
TRYQDOC128F92D92B2,1361,554,True
TRYQDYX128F4276F86,700,386,False
TRYQEML128F9320B6A,3526,1158,True
TRYQGDV128F92CFD65,515,221,False
TRYQGFG128F424EF86,343,161,False
TRYQHBW128E0784785,689,312,False
TRYQHTU128EF35F036,62,19,False
TRYQJDU128F4293C55,67,13,False
TRYQJEA128E0799395,1596,962,True
TRYQJVV128F92D6890,8,4,False
TRYQKVN128E07864EB,1385,432,True
TRYQKYS128F146AE33,5,5,False
TRYQLCQ128F92F0C0F,1257,446,True
TRYQMAY128F92E58AF,6482,2518,True
TRYQMPK12903CB236D,360,88,False
TRYQMUP128F42824C4,84,45,False
TRYQNPM128F92F2868,60,19,False
TRYQNSL12903D05327,8,6,False
TRYQOTI128F429D50F,578,304,False
TRYQPUC12903CA6FF1,61,16,False
TRYQQBK128C7196373,646,265,False
TRYQQCC128E0795210,556,376,False
TRYQQFD128F42807F5,8,6,False
TRYQQNE128F145D808,428,139,False
TRYQQVN128F146BD67,4498,1432,True
TRYQSBI12903CD4396,80,48,False
TRYQSSL128F14580A6,1727,503,True
TRYQSWH128EF342CD1,18,6,False
TRYQSYR128E078B70A,307,154,False
TRYQWTM12903CD4388,286,166,False
TRYQWXU12903D01E29,4150,1298,True
TRYQXBP128E0791309,658,175,False
TRYQYGH12903CE5CFD,569,165,False
TRYQYHU128F9325F90,1,1,False
TRYQZHZ12903CF5CA9,176,107,False
TRYQZKY12903D027EA,16,7,False
TRYQZRH128F92F4918,3426,1522,True
TRYQZRP128F424CA04,6,5,False
TRYQZYT128F4263BFD,209,69,False
TRYRAMO128F9308B5F,3,2,False
TRYRAOJ128F93410D3,15,1,False
TRYRATA128F92FE11C,327,162,False
TRYRBJJ128F930F357,4,2,False
TRYRDMT12903CD3641,194,52,False
TRYRDPK128F92FEB93,1,1,False
TRYREFU128F42BC180,306,116,False
TRYREJW128F4264BC7,272,114,False
TRYREPS128F428A868,203,84,False
TRYRFGM128F428076C,3,2,False
TRYRIVU128F931F654,365,195,False
TRYRJBY128F932A090,583,204,False
TRYRJYD128F9333942,147,41,False
TRYRKAM128F9331966,216,113,False
TRYRMJE128F42626FF,70,16,False
TRYRMOR128F42626FE,117,88,False
TRYRMXP128F1464DFA,58,22,False
TRYRNCX128F425CBD3,39,20,False
TRYRNPE128F92CF475,41,12,False
TRYROOT128F425147A,290,67,False
TRYROPO128F14862A5,75,41,False
TRYROSC128F4274EEB,405,150,False
TRYROVB128F425EF01,2099,611,True
TRYRPVT128F42752EA,9,9,False
TRYRRIE128F42435B3,100,37,False
TRYRRJF128E0793E80,831,404,False
TRYRSJZ128F92F2009,44,20,False
TRYRTLC128F149409F,263,123,False
TRYRTTK128F428A27C,41,14,False
TRYRTYP128F42807DB,8,5,False
TRYRVDR128EF342B77,966,672,True
TRYRVJI12903CDB1E6,2858,728,True
TRYRVNR128E07898B4,1057,348,True
TRYRVYR128F4233838,3,3,False
TRYRVZU128F427F0D3,1138,771,True
TRYRWOQ128F9329798,3,2,False
TRYRWWP128F932D184,104,25,False
TRYRWXV12903CB6DA6,43,15,False
TRYRXZK12903D0C385,1222,376,True
TRYRYEX128F9308420,12,5,False
TRYRZBA128F424F0E3,1006,459,True
TRYRZFF128F933BBBB,29113,7410,True
TRYRZRK128F4228CD0,1723,1149,True
TRYSBGA128F92DE2F1,1119,409,True
TRYSBQA128F4278E87,60,20,False
TRYSDYR128F933AF5D,364,234,False
TRYSFDZ128F92CB35C,250,58,False
TRYSFQW12903CF306D,1053,325,True
TRYSFZU128F92CE5CF,123,34,False
TRYSGKP128E0783A4D,407,225,False
TRYSIIR128F42333FF,108,47,False
TRYSJOT12903CA7352,5870,3232,True
TRYSJQG12903CA97E4,92,26,False
TRYSKSA12903CB8031,143,64,False
TRYSKVJ128F42AD911,28,18,False
TRYSLDR128F428F42C,637,485,False
TRYSMUR12903CEB2D6,8,2,False
TRYSNCP128F92E554A,4,1,False
TRYSNGO128F930D70B,200,79,False
TRYSNXX128F92CC97F,1251,548,True
TRYSOQE128F932FC3A,14,11,False
TRYSPNO128F9314D00,124,46,False
TRYSPOW128F4280A46,16312,6591,True
TRYSQLQ128F4263004,698,192,False
TRYSQPC128E0790EAE,307,111,False
TRYSRKH128F146A46C,1023,426,True
TRYSSGR128F148AE43,941,439,True
TRYSSIM128F42B3EF5,54,13,False
